===== Starting battle of <Plodder> vs <Bigger> with memory tape size: 12 =====

[ 128 | 10< | 0 | 25 | -35 | 25 | -25 | -2 | >109 | 1 | -1 | -127 ]
[ 128 | 9< | 0 | 25 | -35 | 25 | -25 | -2 | >110 | 1 | -1 | -127 ]
[ 128 | 9< | 0 | 25 | -35 | 25 | -25 | -2 | >111 | 1 | -1 | -127 ]
[ 128 | 8< | 0 | 25 | -35 | 25 | -25 | -2 | >112 | 1 | -1 | -127 ]
[ 128 | 8< | 0 | 25 | -35 | 25 | -25 | -2 | >113 | 1 | -1 | -127 ]
[ 128 | 7< | 0 | 25 | -35 | 25 | -25 | -2 | >114 | 1 | -1 | -127 ]
[ 128 | 7< | 0 | 25 | -35 | 25 | -25 | -2 | >115 | 1 | -1 | -127 ]
[ 128 | 6< | 0 | 25 | -35 | 25 | -25 | -2 | >116 | 1 | -1 | -127 ]
[ 128 | 6< | 0 | 25 | -35 | 25 | -25 | -2 | >117 | 1 | -1 | -127 ]
[ 128 | 5< | 0 | 25 | -35 | 25 | -25 | -2 | >118 | 1 | -1 | -127 ]
[ 128 | 5< | 0 | 25 | -35 | 25 | -25 | -2 | >119 | 1 | -1 | -127 ]
[ 128 | 4< | 0 | 25 | -35 | 25 | -25 | -2 | >120 | 1 | -1 | -127 ]
[ 128 | 4< | 0 | 25 | -35 | 25 | -25 | -2 | >121 | 1 | -1 | -127 ]
[ 128 | 3< | 0 | 25 | -35 | 25 | -25 | -2 | >122 | 1 | -1 | -127 ]
[ 128 | 3< | 0 | 25 | -35 | 25 | -25 | -2 | >123 | 1 | -1 | -127 ]
[ 128 | 2< | 0 | 25 | -35 | 25 | -25 | -2 | >124 | 1 | -1 | -127 ]
[ 128 | 2< | 0 | 25 | -35 | 25 | -25 | -2 | >125 | 1 | -1 | -127 ]
[ 128 | 1< | 0 | 25 | -35 | 25 | -25 | -2 | >126 | 1 | -1 | -127 ]
[ 128 | 1< | 0 | 25 | -35 | 25 | -25 | -2 | >127 | 1 | -1 | -127 ]
