===== Starting battle of <LightfootPlodder> vs <EndTitled> with memory tape size: 23 =====

[ 128 | -4 | -7 | -94< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >91 | 128 ]
[ 128 | -4 | -7 | -95< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >90 | 128 ]
[ 128 | -4 | -7 | -95< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >90 | 128 ]
[ 128 | -4 | -7 | -96< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >89 | 128 ]
[ 128 | -4 | -7 | -96< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >89 | 128 ]
[ 128 | -4 | -7 | -97< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >88 | 128 ]
[ 128 | -4 | -7 | -97< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >88 | 128 ]
[ 128 | -4 | -7 | -98< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >87 | 128 ]
[ 128 | -4 | -7 | -98< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >87 | 128 ]
[ 128 | -4 | -7 | -99< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >86 | 128 ]
[ 128 | -4 | -7 | -99< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >86 | 128 ]
[ 128 | -4 | -7 | -100< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >85 | 128 ]
[ 128 | -4 | -7 | -100< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >85 | 128 ]
[ 128 | -4 | -7 | -101< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >84 | 128 ]
[ 128 | -4 | -7 | -101< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >84 | 128 ]
[ 128 | -4 | -7 | -102< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >83 | 128 ]
[ 128 | -4 | -7 | -102< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >83 | 128 ]
[ 128 | -4 | -7 | -103< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >82 | 128 ]
[ 128 | -4 | -7 | -103< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >82 | 128 ]
[ 128 | -4 | -7 | -104< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >81 | 128 ]
[ 128 | -4 | -7 | -104< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >81 | 128 ]
[ 128 | -4 | -7 | -105< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >80 | 128 ]
[ 128 | -4 | -7 | -105< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >80 | 128 ]
[ 128 | -4 | -7 | -106< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >79 | 128 ]
[ 128 | -4 | -7 | -106< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >79 | 128 ]
[ 128 | -4 | -7 | -107< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >78 | 128 ]
[ 128 | -4 | -7 | -107< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >78 | 128 ]
[ 128 | -4 | -7 | -108< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >77 | 128 ]
[ 128 | -4 | -7 | -108< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >77 | 128 ]
[ 128 | -4 | -7 | -109< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >76 | 128 ]
[ 128 | -4 | -7 | -109< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >76 | 128 ]
[ 128 | -4 | -7 | -110< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >75 | 128 ]
[ 128 | -4 | -7 | -110< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >75 | 128 ]
[ 128 | -4 | -7 | -111< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >74 | 128 ]
[ 128 | -4 | -7 | -111< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >74 | 128 ]
[ 128 | -4 | -7 | -112< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >73 | 128 ]
[ 128 | -4 | -7 | -112< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >73 | 128 ]
[ 128 | -4 | -7 | -113< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >72 | 128 ]
[ 128 | -4 | -7 | -113< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >72 | 128 ]
[ 128 | -4 | -7 | -114< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >71 | 128 ]
[ 128 | -4 | -7 | -114< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >71 | 128 ]
[ 128 | -4 | -7 | -115< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >70 | 128 ]
[ 128 | -4 | -7 | -115< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >70 | 128 ]
[ 128 | -4 | -7 | -116< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >69 | 128 ]
[ 128 | -4 | -7 | -116< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >69 | 128 ]
[ 128 | -4 | -7 | -117< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >68 | 128 ]
[ 128 | -4 | -7 | -117< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >68 | 128 ]
[ 128 | -4 | -7 | -118< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >67 | 128 ]
[ 128 | -4 | -7 | -118< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >67 | 128 ]
[ 128 | -4 | -7 | -119< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >66 | 128 ]
[ 128 | -4 | -7 | -119< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >66 | 128 ]
[ 128 | -4 | -7 | -120< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >65 | 128 ]
[ 128 | -4 | -7 | -120< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >65 | 128 ]
[ 128 | -4 | -7 | -121< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >64 | 128 ]
[ 128 | -4 | -7 | -121< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >64 | 128 ]
[ 128 | -4 | -7 | -122< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >63 | 128 ]
[ 128 | -4 | -7 | -122< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >63 | 128 ]
[ 128 | -4 | -7 | -123< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >62 | 128 ]
[ 128 | -4 | -7 | -123< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >62 | 128 ]
[ 128 | -4 | -7 | -124< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >61 | 128 ]
[ 128 | -4 | -7 | -124< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >61 | 128 ]
[ 128 | -4 | -7 | -125< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >60 | 128 ]
[ 128 | -4 | -7 | -125< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >60 | 128 ]
[ 128 | -4 | -7 | -126< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >59 | 128 ]
[ 128 | -4 | -7 | -126< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >59 | 128 ]
[ 128 | -4 | -7 | -127< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >58 | 128 ]
[ 128 | -4 | -7 | -127< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >58 | 128 ]
[ 128 | -4 | -7 | 128< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >57 | 128 ]
[ 128 | -4 | -7 | 128< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >57 | 128 ]
[ 128 | -4 | -7 | 127< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >56 | 128 ]
[ 128 | -4 | -7 | 127< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >56 | 128 ]
[ 128 | -4 | -7 | 126< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >55 | 128 ]
[ 128 | -4 | -7 | 126< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >55 | 128 ]
[ 128 | -4 | -7 | 125< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >54 | 128 ]
[ 128 | -4 | -7 | 125< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >54 | 128 ]
[ 128 | -4 | -7 | 124< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >53 | 128 ]
[ 128 | -4 | -7 | 124< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >53 | 128 ]
[ 128 | -4 | -7 | 123< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >52 | 128 ]
[ 128 | -4 | -7 | 123< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >52 | 128 ]
[ 128 | -4 | -7 | 122< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >51 | 128 ]
[ 128 | -4 | -7 | 122< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >51 | 128 ]
[ 128 | -4 | -7 | 121< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >50 | 128 ]
[ 128 | -4 | -7 | 121< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >50 | 128 ]
[ 128 | -4 | -7 | 120< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >49 | 128 ]
[ 128 | -4 | -7 | 120< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >49 | 128 ]
[ 128 | -4 | -7 | 119< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >48 | 128 ]
[ 128 | -4 | -7 | 119< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >48 | 128 ]
[ 128 | -4 | -7 | 118< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >47 | 128 ]
[ 128 | -4 | -7 | 118< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >47 | 128 ]
[ 128 | -4 | -7 | 117< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >46 | 128 ]
[ 128 | -4 | -7 | 117< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >46 | 128 ]
[ 128 | -4 | -7 | 116< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >45 | 128 ]
[ 128 | -4 | -7 | 116< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >45 | 128 ]
[ 128 | -4 | -7 | 115< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >44 | 128 ]
[ 128 | -4 | -7 | 115< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >44 | 128 ]
[ 128 | -4 | -7 | 114< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >43 | 128 ]
[ 128 | -4 | -7 | 114< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >43 | 128 ]
[ 128 | -4 | -7 | 113< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >42 | 128 ]
[ 128 | -4 | -7 | 113< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >42 | 128 ]
[ 128 | -4 | -7 | 112< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >41 | 128 ]
[ 128 | -4 | -7 | 112< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >41 | 128 ]
[ 128 | -4 | -7 | 111< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >40 | 128 ]
[ 128 | -4 | -7 | 111< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >40 | 128 ]
[ 128 | -4 | -7 | 110< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >39 | 128 ]
[ 128 | -4 | -7 | 110< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >39 | 128 ]
[ 128 | -4 | -7 | 109< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >38 | 128 ]
[ 128 | -4 | -7 | 109< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >38 | 128 ]
[ 128 | -4 | -7 | 108< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >37 | 128 ]
[ 128 | -4 | -7 | 108< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >37 | 128 ]
[ 128 | -4 | -7 | 107< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >36 | 128 ]
[ 128 | -4 | -7 | 107< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >36 | 128 ]
[ 128 | -4 | -7 | 106< | 0 | 0 | -3 | 0 | 0 | -3 | -5 | -5 | 4 | 20 | -1 | -1 | -18 | 40 | -1 | 0 | 0 | -84 | -119 | 0 | 0 | -80 | -1 | 1 | >35 | 128 ]
