===== Starting battle of <CantTouchThis> vs <CounterPunch> with memory tape size: 10 =====

[ -79< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -79< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -79< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -78< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -78< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -78< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -77< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -77< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -77< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -76< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -76< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -76< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -75< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -75< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -75< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -74< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -74< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -74< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -73< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -73< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -73< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -72< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -72< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -72< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -71< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -71< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
[ -71< | -3 | -11 | >13 | -12 | 12 | -12 | 12 | -12 | -122 ]
