===== Starting battle of <AnybodyThere> vs <PatientBot> with memory tape size: 22 =====

[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >9 | 1 | -1 | -1 | -100< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >9 | 1 | -1 | -1 | -99< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >8 | 1 | -1 | -1 | -98< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >8 | 1 | -1 | -1 | -97< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >7 | 1 | -1 | -1 | -96< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >7 | 1 | -1 | -1 | -95< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >6 | 1 | -1 | -1 | -94< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >6 | 1 | -1 | -1 | -93< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >5 | 1 | -1 | -1 | -92< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >5 | 1 | -1 | -1 | -91< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | -1 | -90< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | -1 | -89< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | -1 | -88< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | -1 | -87< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | -1 | -86< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | -1 | -85< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | -1 | -84< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | -1 | -83< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | -1 | -82< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | -1 | -81< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | -1 | -80< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | -79< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | -78< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | -77< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | -76< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | -75< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -1 | -74< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >6 | -1 | -1 | -73< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >7 | -1 | -1 | -72< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >8 | -1 | -1 | -71< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >9 | -1 | -1 | -70< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >10 | -1 | -1 | -69< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >11 | -1 | -1 | -68< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >11 | -1 | -1 | -67< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >10 | -1 | -1 | -66< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >10 | -1 | -1 | -65< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >9 | -1 | -1 | -64< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >9 | -1 | -1 | -63< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >8 | -1 | -1 | -62< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >8 | -1 | -1 | -61< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >7 | -1 | -1 | -60< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >7 | -1 | -1 | -59< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >6 | -1 | -1 | -58< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >6 | -1 | -1 | -57< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -1 | -56< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -1 | -55< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | -54< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | -53< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | -52< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | -51< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | -50< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | -49< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | -48< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | -47< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | -46< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | -45< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | -44< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | -43< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | -42< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -41< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -40< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -39< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -38< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -37< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -36< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >6 | -1 | -35< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >7 | -1 | -34< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >8 | -1 | -33< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >9 | -1 | -32< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >9 | -1 | -31< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >8 | -1 | -30< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >8 | -1 | -29< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >7 | -1 | -28< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >7 | -1 | -27< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >6 | -1 | -26< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >6 | -1 | -25< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -24< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -23< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -22< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -21< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -20< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -19< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -18< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -17< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -16< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -15< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -14< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -13< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -12< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -11< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -10< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -9< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -8< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -7< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -6< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -5< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -4< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >6 | -3< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >7 | -2< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >8 | -1< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >9 | 0< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >9 | 1< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >8 | 2< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >8 | 3< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >7 | 4< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >7 | 5< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >6 | 6< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >6 | 7< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | 8< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | 9< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 10< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 11< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 12< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 13< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 14< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 15< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 16< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 17< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 18< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 19< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 20< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >21< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >22< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >24< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32< | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 4 | 0 | 0 | 0 | 0 | 0 | 0 | -5 | 5 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34< | 128 ]
