===== Starting battle of <NestDarwin> vs <SeeSawRush> with memory tape size: 16 =====

[ 123 | -7 | -7 | -7 | 0< | 0 | 0 | 3 | >-6 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 1< | 0 | 0 | 3 | >-6 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 2< | 0 | 0 | 3 | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 2< | 0 | 0 | 3 | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 1< | 0 | 0 | 3 | >-5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 1< | 0 | 0 | 3 | >-4 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 0< | 0 | 0 | 3 | >-4 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 0< | 0 | 0 | 3 | >-4 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7 | 0< | 0 | 0 | 3 | >-3 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7< | 0 | 0 | 0 | 3 | >-3 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7< | 0 | 0 | 0 | 3 | >-3 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -6< | 0 | 0 | 0 | 3 | >-2 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -5< | 0 | 0 | 0 | 3 | >-2 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -4< | 0 | 0 | 0 | 3 | >-2 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -3< | 0 | 0 | 0 | 3 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -3< | 0 | 0 | 0 | 3 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -4< | 0 | 0 | 0 | 3 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -4< | 0 | 0 | 0 | 3 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -5< | 0 | 0 | 0 | 3 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -5< | 0 | 0 | 0 | 3 | >0 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -6< | 0 | 0 | 0 | 3 | >-1 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -6< | 0 | 0 | 0 | 3 | >-2 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7< | 0 | 0 | 0 | 3 | -2 | >5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -7< | 0 | 0 | 0 | 3 | -2 | >5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -8< | 0 | 0 | 0 | 3 | -2 | >4 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -8< | 0 | 0 | 0 | 3 | -2 | >3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -9< | 0 | 0 | 0 | 3 | -2 | >2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -9< | 0 | 0 | 0 | 3 | -2 | >1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -10< | 0 | 0 | 0 | 3 | -2 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -10< | 0 | 0 | 0 | 3 | -2 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -11< | 0 | 0 | 0 | 3 | -2 | >-2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -11< | 0 | 0 | 0 | 3 | -2 | >-3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -12< | 0 | 0 | 0 | 3 | -2 | >-3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -12< | 0 | 0 | 0 | 3 | -2 | >-3 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -13< | 0 | 0 | 0 | 3 | -2 | >-2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -13< | 0 | 0 | 0 | 3 | -2 | >-2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -14< | 0 | 0 | 0 | 3 | -2 | >-2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -14< | 0 | 0 | 0 | 3 | -2 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -15< | 0 | 0 | 0 | 3 | -2 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -15< | 0 | 0 | 0 | 3 | -2 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -16< | 0 | 0 | 0 | 3 | -2 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -16< | 0 | 0 | 0 | 3 | -2 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -17< | 0 | 0 | 0 | 3 | -2 | >0 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -17< | 0 | 0 | 0 | 3 | -2 | >-1 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -18< | 0 | 0 | 0 | 3 | -2 | >-2 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -18< | 0 | 0 | 0 | 3 | -2 | -2 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -19< | 0 | 0 | 0 | 3 | -2 | -2 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -19< | 0 | 0 | 0 | 3 | -2 | -2 | >-6 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -20< | 0 | 0 | 0 | 3 | -2 | -2 | >-7 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -20< | 0 | 0 | 0 | 3 | -2 | -2 | >-8 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -21< | 0 | 0 | 0 | 3 | -2 | -2 | >-9 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -21< | 0 | 0 | 0 | 3 | -2 | -2 | >-10 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -22< | 0 | 0 | 0 | 3 | -2 | -2 | >-11 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -22< | 0 | 0 | 0 | 3 | -2 | -2 | >-12 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -23< | 0 | 0 | 0 | 3 | -2 | -2 | >-13 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -23< | 0 | 0 | 0 | 3 | -2 | -2 | >-13 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -24< | 0 | 0 | 0 | 3 | -2 | -2 | >-13 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -24< | 0 | 0 | 0 | 3 | -2 | -2 | >-12 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -25< | 0 | 0 | 0 | 3 | -2 | -2 | >-12 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -25< | 0 | 0 | 0 | 3 | -2 | -2 | >-12 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -26< | 0 | 0 | 0 | 3 | -2 | -2 | >-11 | -6 | 5 | -4 | 3 | 128 ]
