===== Starting battle of <Alternator> vs <TerribleThor> with memory tape size: 20 =====

[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -92< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >97 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -91< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >97 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -91< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >96 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -90< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >96 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -90< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >95 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -89< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >95 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -89< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >94 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -88< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >94 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -88< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >93 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -87< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >93 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -87< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >92 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >92 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -86< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >91 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >91 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -85< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >90 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >90 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -84< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >89 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >89 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -83< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >88 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >88 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -82< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >87 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >87 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -81< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >86 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >86 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -80< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >85 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >85 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -79< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >84 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -78< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >83 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -77< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >82 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -76< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -75< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -74< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -73< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -72< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -71< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -70< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -69< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -68< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -67< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -66< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -65< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -64< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -63< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -62< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -61< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -60< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -59< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -58< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >63 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >63 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -57< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >62 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >62 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -56< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >61 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >61 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -55< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >60 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >60 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -54< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >59 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >59 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -53< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >58 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >58 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -52< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >57 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >57 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -51< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >56 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >56 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -50< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >55 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >55 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -49< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >54 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >54 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -48< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >53 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >53 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -47< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >52 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >52 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -46< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >51 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >51 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -45< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >50 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >50 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -44< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >49 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >49 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -43< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >48 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >48 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -42< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >47 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >47 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -41< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >46 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >46 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -40< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >45 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >45 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -39< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >44 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >44 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -38< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >43 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >43 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -37< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >42 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >42 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -36< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >41 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >41 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -35< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >40 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >40 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -34< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >39 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >39 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -33< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >38 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >38 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -32< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >37 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >37 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -31< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >36 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >36 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -30< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >35 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >35 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -29< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -28< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >33 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >33 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -27< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -26< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >31 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >31 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -25< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -24< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >29 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >29 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -23< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -22< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >27 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -21< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >27 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -21< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26 | 0 | -2 | 128 ]
[ 128 | 1 | -1 | 1 | -1 | 1 | -1 | -20< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >25 | 0 | -2 | 128 ]
