===== Starting battle of <WallE2.0> vs <CounterPunch> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 0< | -12 | >-39 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 1< | -12 | >-38 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 2< | -12 | >-37 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 3< | -12 | >-36 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 4< | -12 | >-35 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 5< | -12 | >-34 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 6< | -12 | >-33 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 7< | -12 | >-32 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 8< | -12 | >-31 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 9< | -12 | >-30 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 10< | -12 | >-29 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 11< | -12 | >-28 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12 | 12< | -12 | >-27 ]
[ 128 | 0 | -12 | 12 | -12 | 12 | -12< | 12 | -12 | >-26 ]
[ 128 | 0 | -12 | 12 | -12 | 12< | -12 | 12 | -12 | >-25 ]
[ 128 | 0 | -12 | 12 | -12< | 12 | -12 | 12 | -12 | >-24 ]
[ 128 | 0 | -12 | 12< | -12 | 12 | -12 | 12 | -12 | >-23 ]
[ 128 | 0 | -12< | 12 | -12 | 12 | -12 | 12 | -12 | >-22 ]
[ 128 | 0< | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-21 ]
[ 128< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-20 ]
[ 128< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-19 ]
[ 127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-18 ]
[ 127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-17 ]
[ 126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-16 ]
[ 125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-15 ]
[ 124< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-14 ]
[ 123< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-13 ]
[ 122< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-12 ]
[ 121< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-11 ]
[ 121< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-10 ]
[ 122< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-9 ]
[ 122< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-8 ]
[ 122< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-7 ]
[ 123< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-6 ]
[ 123< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-5 ]
[ 123< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-4 ]
[ 124< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-3 ]
[ 124< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-2 ]
[ 124< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >-1 ]
[ 125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >0 ]
[ 125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >1 ]
[ 125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >2 ]
[ 126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >3 ]
[ 126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >4 ]
[ 126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >5 ]
[ 127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | >6 ]
[ 127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | >-12 | 6 ]
[ 127< | 0 | -12 | 12 | -12 | 12 | -12 | >12 | -12 | 6 ]
[ 128< | 0 | -12 | 12 | -12 | 12 | -12 | >12 | -12 | 6 ]
[ 128< | 0 | -12 | 12 | -12 | 12 | >-12 | 12 | -12 | 6 ]
[ 128< | 0 | -12 | 12 | -12 | >12 | -12 | 12 | -12 | 6 ]
[ -127< | 0 | -12 | 12 | >-12 | 12 | -12 | 12 | -12 | 6 ]
[ -127< | 0 | -12 | >12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ -127< | 0 | >-12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ -126< | >0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-125< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-126< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
[ >-127< | 0 | -12 | 12 | -12 | 12 | -12 | 12 | -12 | 6 ]
