===== Starting battle of <AnybodyThere> vs <NestDarwin> with memory tape size: 13 =====

[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >0< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 1< | >-2 | -90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | >-90 | 86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | -90 | >86 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | -90 | >87 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -90 | >88 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -90 | >89 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -90 | >90 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | -90 | >91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | >-90 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | >-91 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-92 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-93 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-94 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 6< | -2 | >-95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 6< | >-2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >7< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >0< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 1< | >-2 | -95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | >-95 | 91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | -95 | >91 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | -95 | >92 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -95 | >93 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -95 | >94 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -95 | >95 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | -95 | >96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | >-95 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | >-96 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-97 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-98 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-99 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 6< | -2 | >-100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 6< | >-2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >7< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >0< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 1< | >-2 | -100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | >-100 | 96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | -100 | >96 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 2< | -2 | -100 | >97 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -100 | >98 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -100 | >99 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 3< | -2 | -100 | >100 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | -100 | >101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | >-100 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 4< | -2 | >-101 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-102 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-103 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 5< | -2 | >-104 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 6< | -2 | >-105 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | 6< | >-2 | -105 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -2 | -105 | 101 | -1 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | -7 | -7 | -7 | 123 ]
