===== Starting battle of <TheWallmaster> vs <BurlyBalderV2> with memory tape size: 14 =====

[ -125< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-24 | 78 | 0 | -17 | -17 | 128 ]
[ -126< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-25 | 78 | 0 | -17 | -17 | 128 ]
[ -127< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-26 | 78 | 0 | -17 | -17 | 128 ]
[ 128< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-27 | 78 | 0 | -17 | -17 | 128 ]
[ 128< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-28 | 78 | 0 | -17 | -17 | 128 ]
[ 127< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-29 | 78 | 0 | -17 | -17 | 128 ]
[ 127< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-30 | 78 | 0 | -17 | -17 | 128 ]
[ 126< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-31 | 78 | 0 | -17 | -17 | 128 ]
[ 126< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-32 | 78 | 0 | -17 | -17 | 128 ]
[ 125< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-33 | 78 | 0 | -17 | -17 | 128 ]
[ 125< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-34 | 78 | 0 | -17 | -17 | 128 ]
[ 124< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-35 | 78 | 0 | -17 | -17 | 128 ]
[ 124< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-36 | 78 | 0 | -17 | -17 | 128 ]
[ 123< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-37 | 78 | 0 | -17 | -17 | 128 ]
[ 123< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-38 | 78 | 0 | -17 | -17 | 128 ]
[ 122< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-39 | 78 | 0 | -17 | -17 | 128 ]
[ 122< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-40 | 78 | 0 | -17 | -17 | 128 ]
[ 121< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-41 | 78 | 0 | -17 | -17 | 128 ]
[ 121< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-42 | 78 | 0 | -17 | -17 | 128 ]
