===== Starting battle of <PolarBear> vs <TruthBot> with memory tape size: 17 =====

[ -126< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-7 | 2 | 128 ]
[ -126< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-7 | 2 | 128 ]
[ -127< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-6 | 2 | 128 ]
[ -127< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-6 | 2 | 128 ]
[ 128< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-5 | 2 | 128 ]
[ 128< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-5 | 2 | 128 ]
[ 127< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-4 | 2 | 128 ]
[ 127< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-4 | 2 | 128 ]
[ 126< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-3 | 2 | 128 ]
[ 126< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-3 | 2 | 128 ]
[ 125< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-2 | 2 | 128 ]
[ 125< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-2 | 2 | 128 ]
[ 124< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-1 | 2 | 128 ]
[ 124< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >-1 | 2 | 128 ]
[ 123< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >0 | 2 | 128 ]
[ 123< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >0 | 2 | 128 ]
[ 122< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | >0 | 2 | 128 ]
[ 122< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >2 | 128 ]
[ 121< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >2 | 128 ]
[ 121< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >1 | 128 ]
[ 120< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >0 | 128 ]
[ 120< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-1 | 128 ]
[ 119< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-2 | 128 ]
[ 119< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-3 | 128 ]
[ 118< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-4 | 128 ]
[ 118< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-4 | 128 ]
[ 117< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-3 | 128 ]
[ 117< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-3 | 128 ]
[ 116< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-2 | 128 ]
[ 116< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-2 | 128 ]
[ 115< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-1 | 128 ]
[ 115< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >-1 | 128 ]
[ 114< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >0 | 128 ]
[ 114< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >0 | 128 ]
[ 113< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | >0 | 128 ]
[ 113< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >128 ]
[ 112< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >128 ]
[ 112< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >127 ]
[ 111< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >126 ]
[ 111< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >125 ]
[ 110< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >124 ]
[ 110< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >123 ]
[ 109< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >122 ]
[ 109< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >122 ]
[ 108< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >123 ]
[ 108< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >123 ]
[ 107< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >124 ]
[ 107< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >124 ]
[ 106< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >125 ]
[ 106< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >125 ]
[ 105< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >126 ]
[ 105< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >126 ]
[ 104< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >127 ]
[ 104< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >127 ]
[ 103< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >128 ]
[ 103< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >128 ]
[ 102< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-127 ]
[ 102< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-127 ]
[ 101< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-126 ]
[ 101< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-126 ]
[ 100< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-125 ]
[ 100< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-125 ]
[ 99< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-124 ]
[ 99< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-124 ]
[ 98< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-123 ]
[ 98< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-123 ]
[ 97< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-122 ]
[ 97< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-122 ]
[ 96< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-121 ]
[ 96< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-121 ]
[ 95< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-120 ]
[ 95< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-120 ]
[ 94< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-119 ]
[ 94< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-119 ]
[ 93< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-118 ]
[ 93< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-118 ]
[ 92< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-117 ]
[ 92< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-117 ]
[ 91< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-116 ]
[ 91< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-116 ]
[ 90< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-115 ]
[ 90< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-115 ]
[ 89< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-114 ]
[ 89< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-114 ]
[ 88< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-113 ]
[ 88< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-113 ]
[ 87< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-112 ]
[ 87< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-112 ]
[ 86< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-111 ]
[ 86< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-111 ]
[ 85< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-110 ]
[ 85< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-110 ]
[ 84< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-109 ]
[ 84< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-109 ]
[ 83< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-108 ]
[ 83< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-108 ]
[ 82< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-107 ]
[ 82< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-107 ]
[ 81< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-106 ]
[ 81< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-106 ]
[ 80< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-105 ]
[ 80< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-105 ]
[ 79< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-104 ]
[ 79< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-104 ]
[ 78< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-103 ]
[ 78< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-103 ]
[ 77< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-102 ]
[ 77< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-102 ]
[ 76< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-101 ]
[ 76< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-101 ]
[ 75< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-100 ]
[ 75< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-100 ]
[ 74< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-99 ]
[ 74< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-99 ]
[ 73< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-98 ]
[ 73< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-98 ]
[ 72< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-97 ]
[ 72< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-97 ]
[ 71< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-96 ]
[ 71< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-96 ]
[ 70< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-95 ]
[ 70< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-95 ]
[ 69< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-94 ]
[ 69< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-94 ]
[ 68< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-93 ]
[ 68< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-93 ]
[ 67< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-92 ]
[ 67< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-92 ]
[ 66< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-91 ]
[ 66< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-91 ]
[ 65< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-90 ]
[ 65< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-90 ]
[ 64< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-89 ]
[ 64< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-89 ]
[ 63< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-88 ]
[ 63< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-88 ]
[ 62< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-87 ]
[ 62< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-87 ]
[ 61< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-86 ]
[ 61< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-86 ]
[ 60< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-85 ]
[ 60< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-85 ]
[ 59< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-84 ]
[ 59< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-84 ]
[ 58< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-83 ]
[ 58< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-83 ]
[ 57< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-82 ]
[ 57< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-82 ]
[ 56< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-81 ]
[ 56< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-81 ]
[ 55< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-80 ]
[ 55< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-80 ]
[ 54< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-79 ]
[ 54< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-79 ]
[ 53< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-78 ]
[ 53< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-78 ]
[ 52< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-77 ]
[ 52< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-77 ]
[ 51< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-76 ]
[ 51< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-76 ]
[ 50< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-75 ]
[ 50< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-75 ]
[ 49< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-74 ]
[ 49< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-74 ]
[ 48< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-73 ]
[ 48< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-73 ]
[ 47< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-72 ]
[ 47< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-72 ]
[ 46< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-71 ]
[ 46< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-71 ]
[ 45< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-70 ]
[ 45< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-70 ]
[ 44< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-69 ]
[ 44< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-69 ]
[ 43< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-68 ]
[ 43< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-68 ]
[ 42< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-67 ]
[ 42< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-67 ]
[ 41< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-66 ]
[ 41< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-66 ]
[ 40< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-65 ]
[ 40< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-65 ]
[ 39< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-64 ]
[ 39< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-64 ]
[ 38< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-63 ]
[ 38< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-63 ]
[ 37< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-62 ]
[ 37< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-62 ]
[ 36< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-61 ]
[ 36< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-61 ]
[ 35< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-60 ]
[ 35< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-60 ]
[ 34< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-59 ]
[ 34< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-59 ]
[ 33< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-58 ]
[ 33< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-58 ]
[ 32< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-57 ]
[ 32< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-57 ]
[ 31< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-56 ]
[ 31< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-56 ]
[ 30< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-55 ]
[ 30< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-55 ]
[ 29< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-54 ]
[ 29< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-54 ]
[ 28< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-53 ]
[ 28< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-53 ]
[ 27< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-52 ]
[ 27< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-52 ]
[ 26< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-51 ]
[ 26< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-51 ]
[ 25< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-50 ]
[ 25< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-50 ]
[ 24< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-49 ]
[ 24< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-49 ]
[ 23< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-48 ]
[ 23< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-48 ]
[ 22< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-47 ]
[ 22< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-47 ]
[ 21< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-46 ]
[ 21< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-46 ]
[ 20< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-45 ]
[ 20< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-45 ]
[ 19< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-44 ]
[ 19< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-44 ]
[ 18< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-43 ]
[ 18< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-43 ]
[ 17< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-42 ]
[ 17< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-42 ]
[ 16< | 0 | 0 | 0 | -9 | -3 | 1 | -4 | 2 | 0 | 0 | 0 | 0 | >-41 ]
