===== Starting battle of <NestDarwin> vs <Geronimo> with memory tape size: 12 =====

[ 123 | -42< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >123 ]
[ 123 | -43< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >124 ]
[ 123 | -43< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >124 ]
[ 123 | -44< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >124 ]
[ 123 | -44< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >125 ]
[ 123 | -45< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >125 ]
[ 123 | -45< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >125 ]
[ 123 | -46< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >126 ]
[ 123 | -46< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >126 ]
[ 123 | -47< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >126 ]
[ 123 | -47< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >127 ]
[ 123 | -48< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >127 ]
[ 123 | -48< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >127 ]
[ 123 | -49< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >128 ]
[ 123 | -49< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >128 ]
[ 123 | -50< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >128 ]
[ 123 | -50< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-127 ]
[ 123 | -51< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-127 ]
[ 123 | -51< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-127 ]
[ 123 | -52< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-126 ]
[ 123 | -52< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-126 ]
[ 123 | -53< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-126 ]
[ 123 | -53< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-125 ]
[ 123 | -54< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-125 ]
[ 123 | -54< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-125 ]
[ 123 | -55< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-124 ]
[ 123 | -55< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-124 ]
[ 123 | -56< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-124 ]
[ 123 | -56< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-123 ]
[ 123 | -57< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-123 ]
[ 123 | -57< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-123 ]
[ 123 | -58< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-122 ]
[ 123 | -58< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-122 ]
[ 123 | -59< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-122 ]
[ 123 | -59< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-121 ]
[ 123 | -60< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-121 ]
[ 123 | -60< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-121 ]
[ 123 | -61< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-120 ]
[ 123 | -61< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-120 ]
[ 123 | -62< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-120 ]
[ 123 | -62< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-119 ]
[ 123 | -63< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-119 ]
[ 123 | -63< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-119 ]
[ 123 | -64< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-118 ]
[ 123 | -64< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-118 ]
[ 123 | -65< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-118 ]
[ 123 | -65< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-117 ]
[ 123 | -66< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-117 ]
[ 123 | -66< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-117 ]
[ 123 | -67< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-116 ]
[ 123 | -67< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-116 ]
[ 123 | -68< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-116 ]
[ 123 | -68< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-115 ]
[ 123 | -69< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-115 ]
[ 123 | -69< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-115 ]
[ 123 | -70< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-114 ]
[ 123 | -70< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-114 ]
[ 123 | -71< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-114 ]
[ 123 | -71< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-113 ]
[ 123 | -72< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-113 ]
[ 123 | -72< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-113 ]
[ 123 | -73< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-112 ]
[ 123 | -73< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-112 ]
[ 123 | -74< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-112 ]
[ 123 | -74< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-111 ]
