===== Starting battle of <TruthBot> vs <BurlyBalderV2> with memory tape size: 11 =====

[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >99 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >99 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >98 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >98 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >97 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >97 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >96 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >96 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >95 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >95 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >94 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >94 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >93 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >93 ]
[ 128 | 0< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >92 ]
[ 128 | 1< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >92 ]
[ 128 | 1< | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >91 ]
[ 128< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >91 ]
[ 128< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >90 ]
[ -127< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >90 ]
[ -127< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >89 ]
[ -126< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >89 ]
[ -126< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >88 ]
[ -125< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >88 ]
[ -125< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >87 ]
[ -124< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >87 ]
[ -124< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >86 ]
[ -123< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >86 ]
[ -123< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >85 ]
[ -122< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >85 ]
[ -122< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >84 ]
[ -121< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >84 ]
[ -121< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >83 ]
[ -120< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >83 ]
[ -120< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >82 ]
[ -119< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >82 ]
[ -119< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >81 ]
[ -118< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >81 ]
[ -118< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >80 ]
[ -117< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >80 ]
[ -117< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >79 ]
[ -116< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >79 ]
[ -116< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >78 ]
[ -115< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >78 ]
[ -115< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >77 ]
[ -114< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >77 ]
[ -114< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >76 ]
[ -113< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >76 ]
[ -113< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >75 ]
[ -112< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >75 ]
[ -112< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >74 ]
[ -111< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >74 ]
[ -111< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >73 ]
[ -110< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >73 ]
[ -110< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >72 ]
[ -111< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >72 ]
[ -112< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >71 ]
[ -113< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >71 ]
[ -114< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >70 ]
[ -115< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >70 ]
[ -116< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >69 ]
[ -117< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >69 ]
[ -118< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >68 ]
[ -119< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >68 ]
[ -120< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >67 ]
[ -121< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >67 ]
[ -122< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >66 ]
[ -123< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >66 ]
[ -124< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >65 ]
[ -125< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >65 ]
[ -126< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >64 ]
[ -127< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >64 ]
[ 128< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >63 ]
[ 127< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >63 ]
[ 127< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >62 ]
[ 126< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >62 ]
[ 126< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >61 ]
[ 125< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >61 ]
[ 125< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >60 ]
[ 124< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >60 ]
[ 124< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >59 ]
[ 123< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >59 ]
[ 123< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >58 ]
[ 122< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >58 ]
[ 122< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >57 ]
[ 121< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >57 ]
[ 121< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >56 ]
[ 120< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >56 ]
[ 120< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >55 ]
[ 119< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >55 ]
[ 119< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >54 ]
[ 118< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >54 ]
[ 118< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >53 ]
[ 117< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >53 ]
[ 117< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >52 ]
[ 116< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >52 ]
[ 116< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >51 ]
[ 115< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >51 ]
[ 115< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >50 ]
[ 114< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >50 ]
[ 114< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >49 ]
[ 113< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >49 ]
[ 113< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >48 ]
[ 112< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >48 ]
[ 112< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >47 ]
[ 111< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >47 ]
[ 111< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >46 ]
[ 110< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >46 ]
[ 110< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >45 ]
[ 109< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >45 ]
[ 108< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >44 ]
[ 107< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >44 ]
[ 106< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >43 ]
[ 105< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >43 ]
[ 104< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >42 ]
[ 103< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >42 ]
[ 102< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >41 ]
[ 101< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >41 ]
[ 100< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >40 ]
[ 99< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >40 ]
[ 98< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >39 ]
[ 97< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >39 ]
[ 96< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >38 ]
[ 95< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >38 ]
[ 94< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >37 ]
[ 93< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >37 ]
[ 92< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >36 ]
[ 91< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >36 ]
[ 90< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >35 ]
[ 89< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >35 ]
[ 88< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >34 ]
[ 87< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >34 ]
[ 86< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >33 ]
[ 85< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >33 ]
[ 84< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >32 ]
[ 83< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >32 ]
[ 82< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >31 ]
[ 81< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >31 ]
[ 80< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >30 ]
[ 79< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >30 ]
[ 78< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >29 ]
[ 77< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >29 ]
[ 76< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >28 ]
[ 75< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >28 ]
[ 74< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >27 ]
[ 73< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >27 ]
[ 72< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >26 ]
[ 71< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >26 ]
[ 70< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >25 ]
[ 69< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >25 ]
[ 68< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >24 ]
[ 67< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >24 ]
[ 66< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >23 ]
[ 65< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >23 ]
[ 64< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >22 ]
[ 63< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >22 ]
[ 62< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >21 ]
[ 61< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >21 ]
[ 60< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >20 ]
[ 59< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >20 ]
[ 58< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >19 ]
[ 57< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >19 ]
[ 56< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >18 ]
[ 55< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >18 ]
[ 54< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >17 ]
[ 53< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >17 ]
[ 52< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >16 ]
[ 51< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >16 ]
[ 50< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >15 ]
[ 49< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >15 ]
[ 48< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >14 ]
[ 47< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >14 ]
[ 46< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >13 ]
[ 45< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >13 ]
[ 44< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >12 ]
[ 43< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >12 ]
[ 42< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >11 ]
[ 41< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >11 ]
[ 40< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >10 ]
[ 39< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >10 ]
[ 38< | 1 | -4 | 2 | -4 | 2 | -4 | 2 | -21 | -21 | >9 ]
