===== Starting battle of <Dumbot> vs <SeeSawRush> with memory tape size: 16 =====

[ -78 | -1 | 2< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 1< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 1< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 0< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 0< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1 | 0< | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | -1< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 0< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 1< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 2< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 3< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 3< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 2< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 2< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 1< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 1< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 0< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 0< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78 | 0< | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -78< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -77< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -76< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -75< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -74< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
[ -74< | 0 | 0 | 0 | -1 | -1 | -1 | >4 | -5 | 5 | -5 | -6 | 5 | -4 | 3 | 128 ]
