===== Starting battle of <WallE2.0> vs <Alternator> with memory tape size: 18 =====

[ >-25< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-26< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-27< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-26< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-27< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-28< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-27< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-28< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-29< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-28< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-29< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-30< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-29< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-30< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-31< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-30< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-31< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-32< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-31< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-32< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-33< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-32< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-33< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-34< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-33< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-34< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-35< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-34< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-35< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-36< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-35< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-36< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-37< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-36< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-37< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-38< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-37< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-38< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-39< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-38< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-39< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-40< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-39< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-40< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-41< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-40< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-41< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-42< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-41< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-42< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-43< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-42< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-43< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-44< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-43< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-44< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-45< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-44< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-45< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-46< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-45< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-46< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-47< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-46< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-47< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-48< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-47< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-48< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-49< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-48< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-49< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-50< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-49< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-50< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-51< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-50< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-51< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-52< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-51< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-52< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-53< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-52< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-53< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-54< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-53< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-54< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-55< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-54< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-55< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-56< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-55< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-56< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-57< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-56< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-57< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-58< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-57< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-58< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-59< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-58< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-59< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-60< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-59< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-60< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-61< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-60< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-61< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-62< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-61< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-62< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-63< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-62< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-63< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-64< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-63< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-64< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-65< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-64< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-65< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-66< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-65< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-66< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-67< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-66< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-67< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-68< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-67< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-68< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-69< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-68< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-69< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-70< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-69< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-70< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-71< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-70< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-71< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-72< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-71< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-72< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-73< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-72< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-73< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-74< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-73< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-74< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-75< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-74< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-75< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-76< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-75< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-76< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-77< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-76< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-77< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-78< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-77< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-78< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-79< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-78< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-79< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-80< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-79< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-80< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-81< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-80< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-81< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-82< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-81< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-82< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-83< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-82< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-83< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-84< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-83< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-84< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-85< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-84< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-85< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-86< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-85< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-86< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-87< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-86< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-87< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-88< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-87< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-88< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-89< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-88< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-89< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-90< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-89< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-90< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-91< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-90< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-91< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-92< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-91< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-92< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-93< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-92< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-93< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-94< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-93< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-94< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-95< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-94< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-95< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-96< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-95< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-96< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-97< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
[ >-96< | 0 | 0 | 0 | 0 | 1 | -1 | 1 | -1 | -127 | -1 | 1 | -1 | 1 | 128 ]
