===== Starting battle of <PyBot> vs <Geronimo> with memory tape size: 18 =====

[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -114< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >36 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -114< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >35 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -115< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >35 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -115< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >34 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -116< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >34 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -116< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >33 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -117< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >33 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -117< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >32 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -118< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >32 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -118< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >31 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -119< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >31 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -119< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >30 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -120< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >30 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -120< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >29 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -121< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >29 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -121< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >28 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -122< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >28 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -122< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >27 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -123< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >27 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -123< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >26 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -124< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >26 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -124< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >25 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -125< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >25 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -125< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >24 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -126< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >24 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -126< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >23 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -127< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >23 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -127< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >22 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 128< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >22 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 128< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >21 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 127< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >21 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 127< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >20 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 126< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >20 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 126< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >19 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 125< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >19 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 125< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >18 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 124< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >18 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 124< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >17 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 123< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >17 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 123< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >16 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >16 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >15 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 121< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >15 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 121< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >14 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 120< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >14 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 120< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >13 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 119< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >13 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 119< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >12 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 118< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >12 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 118< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >11 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 117< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >11 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 117< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >10 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 116< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >10 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 116< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >9 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 115< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >9 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 115< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >8 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 114< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >8 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 114< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >7 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 113< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >7 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 113< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >6 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 112< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >6 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 112< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >5 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 111< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >5 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 111< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >4 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 110< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >4 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 110< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >3 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 109< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >3 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 109< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >2 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 108< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >2 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 108< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >1 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 107< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >1 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 107< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >0 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 106< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | 2 | >0 ]

===== PyBot won the battle after 318 cycles =====



===== Starting battle of <PyBot> vs <Geronimo> with memory tape size: 26 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ >125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ >124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ >123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
[ >122 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >-1 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | >0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >0< | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0< | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 2 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1< | 0 | 2 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -2< | 0 | 2 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -2< | 0 | 2 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -3< | 0 | 2 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -3< | 0 | 2 | 0 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -4< | 0 | 2 | 0 | 2 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -4< | 0 | 2 | 0 | 2 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -5< | 0 | 2 | 0 | 2 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -5< | 0 | 2 | 0 | 2 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -6< | 0 | 2 | 0 | 2 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -6< | 0 | 2 | 0 | 2 | 0 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -7< | 0 | 2 | 0 | 2 | 0 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -7< | 0 | 2 | 0 | 2 | 0 | 1 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -8< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -8< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -9< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -9< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -10< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -10< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -11< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -11< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -12< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -12< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -13< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -13< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -14< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -14< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -15< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -15< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -16< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | >1 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -16< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | >2 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -17< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | >3 | 0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -17< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | >0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -18< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | >0 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -18< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | >1 | 0 | 0 | 128 ]
[ 122 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -19< | 0 | 2 | 0 | 2 | 0 | 1 | 1 | 3 | 1 | 0 | 0 | 0 | 3 | >2 | 0 | 0 | 128 ]
