===== Starting battle of <DecoyBot> vs <Geronimo> with memory tape size: 12 =====

[ 114< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >118 ]
[ 113< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >118 ]
[ 113< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >117 ]
[ 112< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >117 ]
[ 112< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >116 ]
[ 111< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >116 ]
[ 111< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >115 ]
[ 110< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >115 ]
[ 110< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >114 ]
[ 109< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >114 ]
[ 109< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >113 ]
[ 108< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >113 ]
[ 108< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >112 ]
[ 107< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >112 ]
[ 107< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >111 ]
[ 106< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >111 ]
[ 106< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >110 ]
[ 105< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >110 ]
[ 105< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >109 ]
[ 104< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >109 ]
[ 104< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >108 ]
[ 103< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >108 ]
[ 103< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >107 ]
[ 102< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >107 ]
[ 102< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >106 ]
[ 101< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >106 ]
[ 101< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >105 ]
[ 100< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >105 ]
[ 100< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >104 ]
[ 99< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >104 ]
[ 99< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >103 ]
[ 98< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >103 ]
