===== Starting battle of <CounterPunch> vs <BurlyBalderV2> with memory tape size: 11 =====

[ -121< | 1 | 0 | >-7 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -120< | 1 | 0 | >-8 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -120< | 1 | 0 | >-9 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -119< | 1 | 0 | >-10 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -119< | 1 | 0 | >-11 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -118< | 1 | 0 | >-12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -118< | 1 | >0 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -117< | 1 | >1 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -117< | 1 | >2 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -116< | 1 | >3 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -116< | 1 | >4 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -115< | 1 | >5 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -115< | 1 | >6 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -114< | 1 | >7 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -114< | 1 | >8 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -113< | 1 | >9 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -113< | 1 | >10 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -112< | 1 | >11 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -112< | 1 | >12 | -12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -111< | 1 | 12 | >-12 | 12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -111< | 1 | 12 | -12 | >12 | -12 | 12 | -12 | -17 | -17 | 128 ]
[ -110< | 1 | 12 | -12 | 12 | >-12 | 12 | -12 | -17 | -17 | 128 ]
[ -110< | 1 | 12 | -12 | 12 | -12 | >12 | -12 | -17 | -17 | 128 ]
[ -109< | 1 | 12 | -12 | 12 | -12 | 12 | >-12 | -17 | -17 | 128 ]
[ -109< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | >-17 | -17 | 128 ]
[ -108< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-17 | 128 ]
[ -108< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-17 | 128 ]
[ -107< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-18 | 128 ]
[ -107< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-18 | 128 ]
[ -106< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-19 | 128 ]
[ -106< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-20 | 128 ]
[ -105< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-21 | 128 ]
[ -105< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-22 | 128 ]
[ -104< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-23 | 128 ]
[ -104< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-24 | 128 ]
[ -105< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-24 | 128 ]
[ -106< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-23 | 128 ]
[ -107< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-23 | 128 ]
