===== Starting battle of <PacifistBot> vs <PyBot> with memory tape size: 17 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 109< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 108< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 108< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 107< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 107< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 106< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 106< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 105< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 105< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 104< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 104< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 103< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 103< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 102< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 102< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 101< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 101< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 100< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 100< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 99< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 99< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 98< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 98< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 97< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 97< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 96< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 96< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 95< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 95< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 94< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 94< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 93< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 93< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 92< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 92< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 91< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 91< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 90< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 90< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 89< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 89< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 88< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 88< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 87< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 87< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 86< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 86< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 85< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 85< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 84< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 84< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 83< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 83< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 82< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 82< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 81< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 81< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 80< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 80< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 79< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 79< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 78< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 78< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 77< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 77< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 76< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 76< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 75< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 75< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 74< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 74< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 73< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 73< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 72< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 72< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 71< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 71< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 70< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 70< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 69< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 69< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 68< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 68< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 67< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 67< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 66< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 66< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 65< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 65< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 64< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 64< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 63< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 63< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 62< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 62< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 61< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 61< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 60< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 60< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 59< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 59< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 58< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 58< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 57< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 57< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 56< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 56< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 55< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 55< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 54< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 54< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 53< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 53< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 52< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 52< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 51< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 51< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 50< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 50< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 49< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 49< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 48< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 48< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 47< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 47< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 46< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 46< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 45< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 45< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 44< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 44< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 43< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 43< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 42< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 42< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 41< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 41< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 40< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 40< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 39< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 39< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 38< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 38< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 37< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 37< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 36< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 36< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 35< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 35< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 34< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 34< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 33< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 33< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 32< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 32< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 31< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 31< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 30< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 30< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 29< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 29< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 28< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 28< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 27< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 27< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 26< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 26< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 25< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 25< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 24< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 24< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 23< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 23< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 22< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 22< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 21< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 21< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 20< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 20< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 19< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 19< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 18< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 18< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 17< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 17< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 16< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 16< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 15< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 15< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 14< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 14< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 13< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 13< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 12< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 12< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 11< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 11< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 10< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 10< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 9< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 9< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 8< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 8< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 7< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 7< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 6< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 6< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 5< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 5< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 4< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 4< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 3< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 3< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 2< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 2< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 1< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 1< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 0< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 0< | >0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]

===== PyBot won the battle after 277 cycles =====



===== Starting battle of <PacifistBot> vs <PyBot> with memory tape size: 28 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 122< ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 122 ]
[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 2 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | 122 ]
