===== Starting battle of <TheWallmaster> vs <DecoyBot> with memory tape size: 16 =====

[ 110< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >0 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 109< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >0 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 109< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-1 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 108< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-2 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 108< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-3 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 107< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-4 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 107< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-5 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 106< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-6 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 106< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-7 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 105< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-8 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 105< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-9 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 104< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-10 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 104< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-11 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 103< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-12 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 103< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-13 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 102< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-14 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 102< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-15 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 101< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-16 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
