===== Starting battle of <TheWallmaster> vs <MultiVAC> with memory tape size: 13 =====

[ -127 | 0 | 0 | 0 | 0 | >40 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -29< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >41 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -30< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >42 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -31< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >43 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -32< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >44 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -33< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >45 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -34< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >46 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -35< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >47 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -36< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >48 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -37< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >49 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -38< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >50 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -39< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >51 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -40< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >52 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -41< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >53 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -42< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >54 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -43< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >55 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -44< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >56 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -45< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >57 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -46< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >58 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -47< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >59 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -48< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >60 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -49< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >61 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -50< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >62 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -51< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >63 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -52< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >64 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -53< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >65 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -54< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >66 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -55< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >67 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -56< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >68 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -57< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >69 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -58< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >70 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -59< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >71 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -60< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >72 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -61< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >73 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -62< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >74 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -63< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >75 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -64< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >76 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -65< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >77 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -66< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | 0 | >78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -67< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >0 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -68< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >0 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -69< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-1 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -70< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-2 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -71< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-3 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -72< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-4 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -73< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-5 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -74< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-6 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -75< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-7 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -76< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-8 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -77< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-9 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -78< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-10 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -79< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-11 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80< | 0 | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-12 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 0< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-13 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 1< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-14 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 2< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-15 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 3< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-16 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 4< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-17 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 5< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-18 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 6< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-19 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 7< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-20 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 8< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-21 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 9< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-22 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 10< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-23 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 11< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-24 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 12< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-25 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 13< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-26 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 14< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-27 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 15< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-28 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 16< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-29 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 17< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-30 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 18< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-31 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 19< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-32 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 20< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-33 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 21< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-34 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 22< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-35 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 23< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-36 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 24< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-37 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 25< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-38 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 26< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-39 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 27< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-40 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 28< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-41 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 29< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-42 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 30< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-43 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 31< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-44 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 32< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-45 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 33< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-46 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 34< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-47 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 35< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-48 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 36< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-49 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 37< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-50 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 38< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-51 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 39< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-52 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 40< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-53 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 41< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-54 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 42< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-55 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 43< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-56 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 44< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-57 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 45< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-58 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 46< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-59 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 47< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-60 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 48< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-61 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 49< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-62 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 50< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-63 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 51< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-64 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 52< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-65 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 53< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-66 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 54< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-67 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 55< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-68 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 56< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-69 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 57< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-70 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 58< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-71 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 59< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-72 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 60< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-73 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 61< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-74 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 62< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-75 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 63< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-76 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 64< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-77 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 65< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | 0 | >-78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 66< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >0 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 67< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >0 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 68< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >1 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 69< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >2 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 70< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >3 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 71< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >4 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 72< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >5 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 73< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >6 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 74< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >7 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 75< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >8 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 76< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >9 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 77< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >10 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 78< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >11 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 79< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >12 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80< | 4 | -4 | 128 ]
[ -127 | 0 | 0 | >13 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 4< | -4 | 128 ]
[ -127 | 0 | 0 | >14 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 5< | -4 | 128 ]
[ -127 | 0 | 0 | >15 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 6< | -4 | 128 ]
[ -127 | 0 | 0 | >16 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 7< | -4 | 128 ]
[ -127 | 0 | 0 | >17 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 8< | -4 | 128 ]
[ -127 | 0 | 0 | >18 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 9< | -4 | 128 ]
[ -127 | 0 | 0 | >19 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 10< | -4 | 128 ]
[ -127 | 0 | 0 | >20 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 11< | -4 | 128 ]
[ -127 | 0 | 0 | >21 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 12< | -4 | 128 ]
[ -127 | 0 | 0 | >22 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 13< | -4 | 128 ]
[ -127 | 0 | 0 | >23 | -78 | 78 | -78 | 78 | -78 | 78 | 0 | 0 | 0 | 0 | -80 | 80 | -80 | 80 | -80 | 80 | 14< | -4 | 128 ]
