===== Starting battle of <WallE2.0> vs <BurlyBalderV2> with memory tape size: 11 =====

[ >92< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >90< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >90< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >90< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >88< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >88< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >88< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >86< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >86< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >86< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >84< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >84< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >84< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >82< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >82< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >82< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >80< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >80< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >80< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >78< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >78< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >78< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >76< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >76< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >76< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >74< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >74< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >74< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >72< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >72< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >72< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >70< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >70< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >70< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >68< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >68< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >68< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >66< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >66< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >66< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >64< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >64< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >64< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >62< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >62< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >62< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >60< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >60< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
